transaction_id,transaction_date,transaction_type,amount,location,customer_age,account_age_days,previous_transaction_count,is_fraud
TXN07042,2026-01-15 15:53:00,Payment,103.92,Hyderabad,41,1795,18,0
TXN03197,2026-01-15 15:55:00,Payment,402.28,Ahmedabad,34,812,51,0
TXN08227,2026-01-15 15:59:00,Transfer,112.15,Pune,18,598,83,0
TXN00597,2026-01-15 15:59:00,Payment,59.91,Pune,29,371,36,0
TXN04391,2026-01-15 16:01:00,Payment,336.63,Bengaluru,32,516,36,0
TXN05112,2026-01-15 16:03:00,Withdrawal,93.22,Bengaluru,22,1338,37,0
TXN03124,2026-01-15 16:04:00,Withdrawal,148.03,Bengaluru,51,672,59,0
TXN00691,2026-01-15 16:07:00,Withdrawal,393.18,Kolkata,58,2026,66,0
TXN05663,2026-01-15 16:10:00,Withdrawal,12.5,Kolkata,39,535,76,0
TXN05323,2026-01-15 16:11:00,Payment,166.52,Pune,18,1642,12,0
TXN02804,2026-01-15 16:12:00,Payment,97.39,Chennai,60,692,51,0
TXN04991,2026-01-15 16:15:00,Withdrawal,74.37,Delhi,53,411,23,0
TXN03363,2026-01-15 16:17:00,Payment,271.68,Hyderabad,58,1039,75,0
TXN05025,2026-01-15 16:20:00,Payment,246.57,Delhi,62,1096,127,0
TXN03255,2026-01-15 16:24:00,Payment,137.83,Bengaluru,63,617,30,0
TXN06528,2026-01-15 16:24:00,Payment,72.98,Mumbai,45,418,37,0
TXN03760,2026-01-15 16:24:00,Payment,588.47,Bengaluru,56,294,52,0
TXN07454,2026-01-15 16:25:00,Payment,89.8,Chennai,35,1766,54,0
TXN05352,2026-01-15 16:29:00,Payment,136.82,Bengaluru,67,561,63,0
TXN00678,2026-01-15 16:41:00,Payment,483.12,Ahmedabad,67,1815,54,0
TXN03644,2026-01-15 16:45:00,Payment,125.51,Jaipur,33,947,58,0
TXN01467,2026-01-15 16:45:00,Withdrawal,702.53,Ahmedabad,53,1380,127,0
TXN07212,2026-01-15 16:50:00,Payment,496.1,Kolkata,43,252,78,0
TXN09536,2026-01-15 16:53:00,Payment,227.39,Delhi,50,1194,90,0
TXN09901,2026-01-15 16:53:00,Payment,823.31,Delhi,61,1377,23,0
TXN02821,2026-01-15 16:54:00,Payment,538.02,Chennai,27,2035,63,0
TXN06721,2026-01-15 16:56:00,Withdrawal,478.59,Jaipur,66,1167,21,0
TXN08525,2026-01-15 16:57:00,Payment,76.28,Ahmedabad,49,422,39,0
TXN06267,2026-01-15 16:59:00,Transfer,86.17,Delhi,53,2626,80,0
TXN03441,2026-01-15 17:00:00,Transfer,132.88,Chennai,39,591,19,0
TXN00293,2026-01-15 17:01:00,Transfer,420.64,Delhi,20,68,44,0
TXN09560,2026-01-15 17:04:00,Transfer,190.58,Mumbai,20,1245,74,1
TXN05923,2026-01-15 17:08:00,Withdrawal,286.04,Bengaluru,42,1538,72,0
TXN07037,2026-01-15 17:12:00,Payment,1130.52,Mumbai,53,1062,109,0
TXN09155,2026-01-15 17:20:00,Withdrawal,64.16,Pune,45,1038,56,0
TXN08102,2026-01-15 17:22:00,Payment,203.26,Ahmedabad,35,1221,34,0
TXN02706,2026-01-15 17:22:00,Payment,76.55,Kolkata,39,1259,12,0
TXN03134,2026-01-15 17:30:00,Payment,142.01,Mumbai,36,449,21,0
TXN02931,2026-01-15 17:30:00,Transfer,178.04,Mumbai,37,991,78,0
TXN02256,2026-01-15 17:30:00,Payment,349.69,Ahmedabad,66,913,86,0
TXN07325,2026-01-15 17:39:00,Withdrawal,121.07,Bengaluru,26,578,48,1
TXN09878,2026-01-15 17:41:00,Payment,183.83,Bengaluru,21,567,57,0
TXN05275,2026-01-15 17:46:00,Withdrawal,712.79,Chennai,39,445,38,0
TXN04507,2026-01-15 17:47:00,Transfer,225.72,Delhi,49,836,49,0
TXN09258,2026-01-15 17:51:00,Payment,25.48,Mumbai,32,343,36,0
TXN07747,2026-01-15 17:57:00,Payment,130.76,Ahmedabad,38,1087,36,0
TXN00690,2026-01-15 18:01:00,Transfer,124.19,Delhi,56,2209,21,0
TXN07578,2026-01-15 18:02:00,Withdrawal,259.36,Pune,40,1225,67,0
TXN03198,2026-01-15 18:05:00,Payment,133.79,Kolkata,34,786,97,0
TXN07443,2026-01-15 18:11:00,Payment,166.35,Bengaluru,63,986,138,0
TXN01465,2026-01-15 18:17:00,Withdrawal,37.97,Mumbai,36,267,8,0
TXN06232,2026-01-15 18:21:00,Payment,870.31,Hyderabad,45,743,52,0
TXN02411,2026-01-15 18:22:00,Payment,329.92,Mumbai,19,1484,21,1
TXN06961,2026-01-15 18:24:00,Payment,757.48,Bengaluru,63,539,97,0
TXN01963,2026-01-15 18:25:00,Withdrawal,146.34,Hyderabad,22,1716,57,0
TXN09795,2026-01-15 18:26:00,Payment,40.45,Hyderabad,24,518,39,0
TXN02795,2026-01-15 18:29:00,Withdrawal,193.56,Delhi,46,1550,146,0
TXN00697,2026-01-15 18:30:00,Transfer,96.77,Bengaluru,48,540,22,0
TXN01964,2026-01-15 18:32:00,Withdrawal,261.33,Mumbai,51,485,25,0
TXN07950,2026-01-15 18:32:00,Transfer,79.34,Delhi,38,1469,11,0
TXN03604,2026-01-15 18:38:00,Transfer,592.2,Chennai,25,212,59,0
TXN08404,2026-01-15 18:41:00,Payment,6639.7,Kolkata,47,1212,59,0
TXN04109,2026-01-15 18:42:00,Transfer,209.74,Hyderabad,19,411,70,1
TXN07891,2026-01-15 18:43:00,Transfer,474.63,Bengaluru,45,469,10,0
TXN06885,2026-01-15 18:45:00,Withdrawal,149.99,Bengaluru,29,2074,23,0
TXN08756,2026-01-15 18:46:00,Payment,80.84,Delhi,46,1610,71,0
TXN08597,2026-01-15 18:48:00,Payment,141.83,Jaipur,68,434,50,0
TXN09905,2026-01-15 18:50:00,Payment,158.55,Delhi,57,268,93,0
TXN03591,2026-01-15 18:51:00,Payment,101.99,Hyderabad,37,816,63,0
TXN03492,2026-01-15 18:52:00,Payment,1188.45,Chennai,59,3674,53,0
TXN06306,2026-01-15 18:52:00,Transfer,181.05,Jaipur,54,958,37,0
TXN05038,2026-01-15 18:59:00,Transfer,844.66,Chennai,39,949,22,0
TXN07829,2026-01-15 19:02:00,Payment,36.59,Mumbai,39,660,45,0
TXN05432,2026-01-15 19:02:00,Payment,61.04,Jaipur,65,724,30,0
TXN01858,2026-01-15 19:05:00,Payment,317.11,Chennai,47,756,56,1
TXN02981,2026-01-15 19:05:00,Withdrawal,444.52,Mumbai,40,2010,26,0
TXN08231,2026-01-15 19:10:00,Payment,111.91,Pune,39,904,23,0
TXN04845,2026-01-15 19:12:00,Transfer,123.79,Ahmedabad,45,1133,89,0
TXN07409,2026-01-15 19:13:00,Transfer,49.8,Hyderabad,65,845,30,0
TXN03949,2026-01-15 19:14:00,Payment,71.99,Hyderabad,24,551,67,0
TXN07356,2026-01-15 19:16:00,Payment,125.19,Chennai,23,1087,125,0
TXN08262,2026-01-15 19:29:00,Transfer,122.51,Chennai,66,354,57,0
TXN04591,2026-01-15 19:31:00,Transfer,133.79,Jaipur,59,1624,67,0
TXN01767,2026-01-15 19:35:00,Transfer,1179.3,Kolkata,28,315,17,0
TXN09683,2026-01-15 19:36:00,Transfer,631.79,Jaipur,40,599,23,0
TXN00610,2026-01-15 19:37:00,Transfer,174.46,Hyderabad,27,1862,65,0
TXN04677,2026-01-15 19:41:00,Transfer,410.87,Bengaluru,26,469,90,0
TXN08664,2026-01-15 19:41:00,Transfer,1561.12,Hyderabad,38,1494,39,0
TXN06010,2026-01-15 19:45:00,Payment,199.37,Mumbai,48,1381,26,0
TXN06406,2026-01-15 19:49:00,Payment,191.09,Jaipur,50,1135,39,0
TXN03302,2026-01-15 19:53:00,Payment,132.89,Delhi,22,1106,9,0
TXN09648,2026-01-15 19:55:00,Payment,94.22,Ahmedabad,57,1435,23,0
TXN05068,2026-01-15 19:56:00,Transfer,223.76,Hyderabad,42,530,54,0
TXN03308,2026-01-15 20:05:00,Payment,758.77,Ahmedabad,69,802,43,0
TXN08699,2026-01-15 20:10:00,Payment,304.26,Delhi,56,1501,73,0
TXN07915,2026-01-15 20:14:00,Withdrawal,41.9,Bengaluru,18,296,51,0
TXN03803,2026-01-15 20:15:00,Payment,65.31,Jaipur,61,2165,88,0
TXN07452,2026-01-15 20:16:00,Withdrawal,462.42,Kolkata,69,1003,29,0
TXN03627,2026-01-15 20:18:00,Payment,87.41,Kolkata,38,455,107,0
TXN09916,2026-01-15 20:24:00,Transfer,422.38,Bengaluru,39,439,36,0
TXN08144,2026-01-15 20:24:00,Payment,17.51,Mumbai,28,604,16,0
TXN04858,2026-01-15 20:27:00,Withdrawal,59.3,Mumbai,19,2082,164,0
TXN06196,2026-01-15 20:30:00,Payment,152.78,Delhi,35,2210,140,0
TXN05672,2026-01-15 20:31:00,Transfer,699.02,Chennai,34,462,18,0
TXN03465,2026-01-15 20:33:00,Withdrawal,702.49,Bengaluru,43,820,6,0
TXN02653,2026-01-15 20:40:00,Transfer,62.17,Bengaluru,19,399,83,0
TXN08807,2026-01-15 20:45:00,Payment,411.63,Pune,57,1015,55,0
TXN08093,2026-01-15 20:47:00,Payment,556.32,Bengaluru,33,1441,49,0
TXN05693,2026-01-15 20:56:00,Transfer,63.66,Delhi,23,419,36,0
TXN01526,2026-01-15 21:01:00,Transfer,226.41,Delhi,45,893,105,0
TXN03686,2026-01-15 21:06:00,Transfer,521.64,Hyderabad,50,288,69,0
TXN06224,2026-01-15 21:08:00,Payment,392.43,Kolkata,47,1021,69,0
TXN06282,2026-01-15 21:10:00,Withdrawal,69.65,Mumbai,54,387,51,0
TXN06944,2026-01-15 21:13:00,Payment,935.96,Hyderabad,54,577,79,1
TXN01160,2026-01-15 21:15:00,Payment,877.16,Delhi,54,1331,9,0
TXN05287,2026-01-15 21:20:00,Payment,202.49,Hyderabad,26,825,15,0
TXN03086,2026-01-15 21:22:00,Payment,117.9,Pune,29,505,104,0
TXN08923,2026-01-15 21:26:00,Payment,74.6,Jaipur,61,646,51,0
TXN07439,2026-01-15 21:27:00,Payment,331.98,Ahmedabad,69,1141,12,0
TXN06501,2026-01-15 21:31:00,Payment,69.08,Ahmedabad,48,1005,41,0
TXN05133,2026-01-15 21:32:00,Transfer,908.51,Bengaluru,55,1069,13,0
TXN09018,2026-01-15 21:33:00,Transfer,127.59,Chennai,65,767,31,0
TXN06097,2026-01-15 21:37:00,Transfer,66.98,Bengaluru,61,680,28,0
TXN00609,2026-01-15 21:38:00,Transfer,186.58,Chennai,43,642,16,0
TXN08758,2026-01-15 21:42:00,Transfer,46.96,Bengaluru,40,267,42,0
TXN09662,2026-01-15 21:42:00,Transfer,718.51,Mumbai,65,575,20,0
TXN04408,2026-01-15 21:43:00,Payment,103.54,Bengaluru,21,593,16,0
TXN01468,2026-01-15 21:44:00,Payment,74.62,Bengaluru,18,1107,69,0
TXN06071,2026-01-15 21:49:00,Payment,19.65,Jaipur,44,1951,66,0
TXN09757,2026-01-15 21:51:00,Payment,2801.9,Chennai,58,873,8,1
TXN02084,2026-01-15 21:52:00,Payment,51.54,Pune,47,1507,16,0
TXN01003,2026-01-15 21:55:00,Payment,846.17,Pune,56,903,32,0
TXN06172,2026-01-15 21:58:00,Payment,153.57,Bengaluru,40,374,32,0
TXN08189,2026-01-15 22:01:00,Payment,419.79,Bengaluru,53,453,51,0
TXN05783,2026-01-15 22:01:00,Payment,67.65,Bengaluru,22,1633,36,0
TXN04050,2026-01-15 22:03:00,Payment,212.11,Ahmedabad,53,1369,19,0
TXN05726,2026-01-15 22:05:00,Withdrawal,1089.92,Delhi,43,495,44,0
TXN05795,2026-01-15 22:07:00,Withdrawal,50.26,Mumbai,34,2869,61,0
TXN06676,2026-01-15 22:08:00,Payment,98.88,Mumbai,37,596,20,0
TXN00253,2026-01-15 22:08:00,Payment,147.18,Chennai,41,1220,34,0
TXN04712,2026-01-15 22:08:00,Transfer,276.66,Delhi,69,398,66,0
TXN03369,2026-01-15 22:18:00,Transfer,287.66,Kolkata,28,547,182,0
TXN07257,2026-01-15 22:18:00,Payment,184.95,Delhi,45,1487,41,0
TXN00957,2026-01-15 22:20:00,Payment,141.79,Mumbai,63,1048,21,0
TXN00155,2026-01-15 22:22:00,Payment,204.5,Pune,23,1800,123,0
TXN02880,2026-01-15 22:22:00,Withdrawal,905.71,Bengaluru,26,1744,40,0
TXN05729,2026-01-15 22:26:00,Withdrawal,1598.66,Hyderabad,51,1360,33,1
TXN06633,2026-01-15 22:26:00,Transfer,103.96,Delhi,64,844,57,0
TXN04664,2026-01-15 22:28:00,Transfer,381.68,Kolkata,52,839,102,0
TXN03045,2026-01-15 22:32:00,Payment,943.22,Mumbai,33,836,75,0
TXN09765,2026-01-15 22:33:00,Withdrawal,414.63,Jaipur,24,821,35,0
TXN04639,2026-01-15 22:41:00,Transfer,189.96,Hyderabad,43,2045,4,0
TXN02672,2026-01-15 22:44:00,Payment,1123.12,Delhi,49,834,81,0
TXN06815,2026-01-15 22:45:00,Transfer,133.11,Hyderabad,39,3016,23,0
TXN08831,2026-01-15 22:45:00,Payment,107.46,Kolkata,18,2752,27,0
TXN01095,2026-01-15 22:47:00,Transfer,348.79,Bengaluru,33,743,28,0
TXN06943,2026-01-15 22:50:00,Payment,69.58,Kolkata,63,3427,30,0
TXN03709,2026-01-15 22:52:00,Payment,2242.28,Jaipur,24,2433,14,0
TXN05829,2026-01-15 22:52:00,Transfer,2200.32,Ahmedabad,58,887,70,0
TXN06720,2026-01-15 22:57:00,Payment,43.5,Delhi,48,484,33,0
TXN06203,2026-01-15 22:58:00,Withdrawal,130.27,Mumbai,21,3349,46,0
TXN09843,2026-01-16 08:04:00,Withdrawal,49.25,Delhi,36,424,42,0
TXN07721,2026-01-16 08:04:00,Transfer,342.22,Bengaluru,43,112,19,0
TXN07121,2026-01-16 08:05:00,Withdrawal,181.2,Kolkata,30,211,22,0
TXN06668,2026-01-16 08:09:00,Payment,892.39,Ahmedabad,22,246,50,0
TXN04774,2026-01-16 08:15:00,Payment,164.75,Mumbai,30,1187,18,0
TXN03006,2026-01-16 08:19:00,Payment,67.2,Chennai,42,332,91,0
TXN08598,2026-01-16 08:21:00,Payment,259.59,Chennai,50,1625,36,0
TXN02364,2026-01-16 08:26:00,Transfer,497.13,Hyderabad,56,454,10,0
TXN03467,2026-01-16 08:29:00,Payment,441.49,Chennai,52,713,71,0
TXN02366,2026-01-16 08:31:00,Payment,1075.89,Pune,38,1180,75,0
TXN09196,2026-01-16 08:33:00,Payment,91.93,Ahmedabad,39,1019,48,0
TXN07932,2026-01-16 08:40:00,Transfer,148.15,Mumbai,50,366,22,0
TXN07019,2026-01-16 08:42:00,Payment,197.86,Ahmedabad,46,1243,37,0
TXN08387,2026-01-16 08:42:00,Payment,19.85,Delhi,30,1228,89,0
TXN09100,2026-01-16 08:42:00,Payment,451.9,Bengaluru,55,164,41,0
TXN08928,2026-01-16 08:48:00,Payment,127.67,Delhi,39,907,7,0
TXN01774,2026-01-16 08:50:00,Transfer,140.94,Mumbai,40,984,2,0
TXN05317,2026-01-16 08:50:00,Transfer,42.9,Chennai,35,242,35,0
TXN04941,2026-01-16 08:52:00,Payment,315.96,Mumbai,51,1997,66,0
TXN07961,2026-01-16 08:53:00,Transfer,152.96,Mumbai,46,940,158,0
TXN06004,2026-01-16 08:56:00,Payment,271.57,Bengaluru,43,1182,30,0
TXN01949,2026-01-16 08:57:00,Transfer,43.68,Mumbai,27,580,111,0
TXN07728,2026-01-16 08:58:00,Transfer,419.91,Pune,26,151,53,1
TXN02502,2026-01-16 09:00:00,Payment,250.08,Jaipur,47,584,91,0
TXN02298,2026-01-16 09:02:00,Payment,5411.32,Delhi,34,389,52,0
TXN06959,2026-01-16 09:03:00,Payment,73.45,Kolkata,69,1359,113,0
TXN06708,2026-01-16 09:03:00,Payment,368.29,Delhi,56,313,46,0
TXN06610,2026-01-16 09:04:00,Transfer,1828.86,Mumbai,44,874,74,0
TXN04986,2026-01-16 09:12:00,Transfer,314.45,Bengaluru,38,116,152,0
TXN03166,2026-01-16 09:12:00,Withdrawal,941.35,Jaipur,53,1638,66,0
TXN05660,2026-01-16 09:13:00,Payment,247.14,Kolkata,42,1399,56,0
TXN03757,2026-01-16 09:14:00,Transfer,17.45,Bengaluru,66,2085,83,0
TXN06514,2026-01-16 09:17:00,Transfer,215.7,Ahmedabad,42,2097,24,0
TXN09753,2026-01-16 09:18:00,Withdrawal,218.51,Delhi,41,431,127,0
TXN00362,2026-01-16 09:22:00,Transfer,133.43,Bengaluru,55,2136,20,0
TXN05908,2026-01-16 09:26:00,Payment,51.53,Delhi,24,1156,34,0
TXN08665,2026-01-16 09:31:00,Payment,658.03,Bengaluru,36,1171,28,0
TXN05430,2026-01-16 09:33:00,Transfer,269.76,Kolkata,60,604,12,0
TXN01819,2026-01-16 09:33:00,Payment,324.29,Kolkata,36,1533,125,0
TXN08666,2026-01-16 09:46:00,Payment,976.18,Bengaluru,64,2463,57,0
TXN00085,2026-01-16 09:48:00,Payment,852.75,Kolkata,22,1246,15,0
TXN05876,2026-01-16 09:48:00,Payment,220.8,Mumbai,36,1050,157,0
TXN00925,2026-01-16 09:50:00,Transfer,1809.45,Mumbai,60,2079,79,0
TXN06937,2026-01-16 09:50:00,Payment,10.64,Delhi,19,1305,65,0
TXN05192,2026-01-16 09:55:00,Transfer,509.16,Delhi,65,705,131,0
TXN04997,2026-01-16 09:58:00,Payment,152.36,Mumbai,32,1037,63,0
TXN04238,2026-01-16 10:02:00,Withdrawal,70.07,Delhi,35,1322,38,0
TXN08485,2026-01-16 10:04:00,Transfer,254.92,Pune,35,2608,21,1
TXN03594,2026-01-16 10:10:00,Transfer,74.03,Bengaluru,64,1681,66,1
TXN02696,2026-01-16 10:10:00,Withdrawal,46.28,Bengaluru,25,2155,4,0
TXN05123,2026-01-16 10:13:00,Transfer,284.54,Chennai,33,1647,20,0
TXN09944,2026-01-16 10:14:00,Payment,190.55,Jaipur,28,903,34,0
TXN04773,2026-01-16 10:15:00,Transfer,169.38,Chennai,54,509,60,0
TXN02633,2026-01-16 10:17:00,Payment,151.49,Pune,40,817,33,0
TXN03029,2026-01-16 10:24:00,Payment,470.12,Mumbai,23,909,22,0
TXN04236,2026-01-16 10:26:00,Payment,214.16,Kolkata,37,664,111,0
TXN01218,2026-01-16 10:26:00,Transfer,803.38,Chennai,49,646,50,0
TXN02227,2026-01-16 10:36:00,Payment,40.7,Kolkata,69,944,21,1
TXN01504,2026-01-16 10:43:00,Transfer,1033.97,Pune,26,307,66,0
TXN04461,2026-01-16 10:44:00,Payment,174.71,Bengaluru,19,476,24,0
TXN01668,2026-01-16 10:48:00,Transfer,569.22,Kolkata,28,955,75,0
TXN01043,2026-01-16 10:53:00,Payment,174.51,Jaipur,60,1220,46,1
TXN08365,2026-01-16 10:53:00,Transfer,57.15,Bengaluru,55,285,32,0
TXN06864,2026-01-16 10:58:00,Transfer,451.69,Mumbai,18,1319,20,0
TXN00345,2026-01-16 11:02:00,Payment,18.81,Mumbai,41,1083,72,0
TXN08304,2026-01-16 11:05:00,Withdrawal,82.03,Hyderabad,43,758,33,0
TXN02393,2026-01-16 11:06:00,Payment,283.31,Delhi,55,1741,13,0
TXN03871,2026-01-16 11:09:00,Payment,18.83,Hyderabad,43,292,32,0
TXN09445,2026-01-16 11:12:00,Transfer,116.99,Chennai,26,493,29,0
TXN04989,2026-01-16 11:16:00,Transfer,386.53,Chennai,38,846,21,0
TXN02260,2026-01-16 11:19:00,Payment,959.6,Bengaluru,43,1277,18,0
TXN06045,2026-01-16 11:19:00,Withdrawal,93.54,Mumbai,41,526,48,0
TXN06200,2026-01-16 11:23:00,Payment,41.93,Delhi,36,1074,49,0
TXN00050,2026-01-16 11:24:00,Transfer,101.16,Ahmedabad,41,1504,31,0
TXN06505,2026-01-16 11:27:00,Payment,445.77,Mumbai,62,1201,3,1
TXN07758,2026-01-16 11:31:00,Payment,800.51,Bengaluru,24,907,21,0
TXN04730,2026-01-16 11:35:00,Transfer,361.31,Kolkata,27,990,59,0
TXN08410,2026-01-16 11:38:00,Payment,62.9,Chennai,51,1036,83,0
TXN05377,2026-01-16 11:40:00,Payment,501.26,Chennai,35,1065,49,0
TXN05913,2026-01-16 11:45:00,Payment,47.56,Hyderabad,21,1292,4,0
TXN04842,2026-01-16 11:45:00,Payment,368.46,Mumbai,50,2298,29,0
TXN01421,2026-01-16 11:47:00,Withdrawal,130.96,Delhi,53,1392,20,0
TXN03153,2026-01-16 11:49:00,Transfer,38.55,Jaipur,34,148,29,0
TXN08896,2026-01-16 11:53:00,Payment,381.68,Kolkata,65,678,28,0
TXN00677,2026-01-16 11:53:00,Payment,473.94,Jaipur,61,1327,148,0
TXN03762,2026-01-16 11:55:00,Payment,114.69,Chennai,40,1495,18,0
TXN00719,2026-01-16 11:59:00,Payment,369.35,Delhi,34,1131,25,0
TXN04766,2026-01-16 12:02:00,Payment,222.03,Delhi,49,1015,70,0
TXN01042,2026-01-16 12:04:00,Payment,748.52,Pune,55,383,33,0
TXN05513,2026-01-16 12:05:00,Payment,650.94,Jaipur,24,2027,36,0
TXN09160,2026-01-16 12:12:00,Payment,116.24,Kolkata,29,660,121,0
TXN05027,2026-01-16 12:16:00,Transfer,1125.1,Chennai,68,656,16,1
TXN06024,2026-01-16 12:18:00,Payment,205.32,Mumbai,38,1572,82,1
TXN02205,2026-01-16 12:24:00,Withdrawal,236.28,Delhi,25,1362,119,0
TXN00250,2026-01-16 12:25:00,Payment,270.14,Delhi,34,3502,20,0
TXN03632,2026-01-16 12:26:00,Payment,766.82,Pune,59,342,20,0
TXN01594,2026-01-16 12:28:00,Payment,363.14,Jaipur,38,1204,32,0
TXN04642,2026-01-16 12:29:00,Payment,107.35,Jaipur,54,1405,9,0
TXN06683,2026-01-16 12:30:00,Transfer,359.16,Mumbai,59,274,22,0
TXN00574,2026-01-16 12:35:00,Payment,292.38,Kolkata,56,393,55,0
TXN08917,2026-01-16 12:38:00,Payment,306.99,Delhi,38,1538,60,0
TXN05119,2026-01-16 12:45:00,Payment,261.22,Jaipur,54,283,70,0
TXN09750,2026-01-16 12:45:00,Payment,762.66,Mumbai,26,2122,48,0
TXN02603,2026-01-16 12:45:00,Payment,43.8,Delhi,48,1174,87,0
TXN07429,2026-01-16 12:47:00,Transfer,462.83,Delhi,24,485,105,0
TXN09794,2026-01-16 12:51:00,Payment,139.04,Bengaluru,58,2460,54,0
TXN00593,2026-01-16 12:51:00,Transfer,905.08,Hyderabad,21,280,5,0
TXN01224,2026-01-16 12:54:00,Payment,553.85,Bengaluru,22,620,95,0
TXN06335,2026-01-16 12:55:00,Payment,149.07,Mumbai,34,832,54,0
TXN01677,2026-01-16 12:56:00,Transfer,212.59,Hyderabad,68,824,31,0
TXN05037,2026-01-16 12:59:00,Payment,216.45,Mumbai,36,334,21,0
TXN00074,2026-01-16 13:02:00,Payment,676.11,Pune,47,1300,37,0
TXN07525,2026-01-16 13:09:00,Payment,50.86,Delhi,58,697,32,0
TXN01574,2026-01-16 13:14:00,Payment,492.95,Hyderabad,60,1500,33,0
TXN06318,2026-01-16 13:16:00,Transfer,83.03,Delhi,35,719,30,0
TXN02155,2026-01-16 13:17:00,Transfer,71.74,Bengaluru,26,548,28,0
TXN09523,2026-01-16 13:19:00,Payment,58.44,Chennai,69,1437,92,0
TXN03737,2026-01-16 13:20:00,Payment,377.56,Bengaluru,26,296,3,0
TXN06270,2026-01-16 13:23:00,Transfer,110.67,Chennai,33,544,27,0
TXN07665,2026-01-16 13:23:00,Payment,130.31,Delhi,33,1544,32,0
TXN01285,2026-01-16 13:28:00,Transfer,1154.27,Mumbai,33,2237,33,0
TXN08600,2026-01-16 13:28:00,Transfer,101.09,Chennai,57,586,32,0
TXN05457,2026-01-16 13:31:00,Payment,231.56,Jaipur,37,762,105,0
TXN00361,2026-01-16 13:32:00,Payment,23.53,Pune,42,939,8,0
TXN04824,2026-01-16 13:32:00,Payment,58.99,Delhi,56,381,80,0
TXN06044,2026-01-16 13:33:00,Transfer,183.67,Hyderabad,40,596,39,0
TXN02876,2026-01-16 13:35:00,Payment,532.37,Jaipur,21,1558,123,0
TXN04430,2026-01-16 13:37:00,Withdrawal,46.35,Pune,24,593,40,0
TXN05984,2026-01-16 13:38:00,Payment,291.73,Ahmedabad,19,1736,15,0
TXN03568,2026-01-16 13:38:00,Payment,85.64,Hyderabad,29,193,14,1
TXN07177,2026-01-16 13:39:00,Payment,66.35,Bengaluru,33,819,16,0
TXN06715,2026-01-16 13:41:00,Payment,341.7,Pune,43,213,49,0
TXN05651,2026-01-16 13:42:00,Payment,70.41,Hyderabad,55,587,93,0
TXN07111,2026-01-16 13:42:00,Payment,996.8,Kolkata,19,1204,43,0
TXN06791,2026-01-16 13:45:00,Transfer,113.37,Kolkata,39,1595,6,0
TXN06264,2026-01-16 13:45:00,Transfer,230.01,Bengaluru,31,450,62,0
TXN06730,2026-01-16 13:45:00,Transfer,132.67,Pune,43,520,56,0
TXN04063,2026-01-16 13:51:00,Payment,44.82,Pune,64,1289,31,0
TXN05249,2026-01-16 13:51:00,Payment,208.79,Mumbai,57,1430,32,0
TXN03580,2026-01-16 13:52:00,Withdrawal,91.96,Bengaluru,29,1331,97,0
TXN05724,2026-01-16 13:56:00,Withdrawal,303.87,Bengaluru,41,706,37,0
TXN04924,2026-01-16 13:58:00,Transfer,870.12,Chennai,19,2979,31,0
TXN03033,2026-01-16 14:04:00,Transfer,197.38,Hyderabad,29,1928,42,0
TXN06398,2026-01-16 14:05:00,Transfer,882.19,Chennai,51,361,81,0
TXN00835,2026-01-16 14:06:00,Withdrawal,189.81,Chennai,66,385,35,0
TXN08276,2026-01-16 14:06:00,Payment,836.77,Delhi,61,2543,61,0
TXN00174,2026-01-16 14:10:00,Payment,829.48,Delhi,43,1410,111,0
TXN09592,2026-01-16 14:10:00,Payment,985.59,Hyderabad,68,744,46,0
TXN01775,2026-01-16 14:13:00,Payment,87.13,Hyderabad,60,245,105,0
TXN05054,2026-01-16 14:14:00,Transfer,986.84,Chennai,54,1163,55,0
TXN02304,2026-01-16 14:14:00,Withdrawal,418.17,Bengaluru,53,225,128,0
TXN07068,2026-01-16 14:17:00,Transfer,330.41,Jaipur,51,758,36,0
TXN06945,2026-01-16 14:17:00,Transfer,202.13,Mumbai,44,611,135,0
TXN00661,2026-01-16 14:21:00,Payment,17.44,Bengaluru,39,501,35,0
TXN08497,2026-01-16 14:24:00,Transfer,1273.89,Hyderabad,51,1012,47,0
TXN05348,2026-01-16 14:24:00,Transfer,3339.2,Mumbai,47,570,61,0
TXN06003,2026-01-16 14:25:00,Transfer,161.18,Bengaluru,25,1477,43,0
TXN03425,2026-01-16 14:30:00,Transfer,1198.01,Ahmedabad,45,2302,7,0
TXN03477,2026-01-16 14:38:00,Withdrawal,383.66,Mumbai,46,1094,22,0
TXN08840,2026-01-16 14:43:00,Payment,385.09,Pune,21,596,52,0
TXN00500,2026-01-16 14:46:00,Payment,2527.86,Jaipur,30,491,63,0
TXN05267,2026-01-16 14:46:00,Payment,81.55,Kolkata,31,2186,13,0
TXN05844,2026-01-16 15:01:00,Payment,19.95,Chennai,29,2466,113,0
TXN05502,2026-01-16 15:09:00,Payment,219.71,Hyderabad,63,1312,3,0
TXN01299,2026-01-16 15:10:00,Transfer,415.94,Jaipur,43,1871,15,0
TXN07726,2026-01-16 15:15:00,Transfer,120.69,Chennai,45,287,73,0
TXN04083,2026-01-16 15:16:00,Transfer,93.94,Delhi,41,1487,16,0
TXN07971,2026-01-16 15:16:00,Payment,137.98,Pune,64,285,36,0
TXN04940,2026-01-16 15:17:00,Transfer,72.3,Delhi,51,824,76,0
